conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,73956E+18;Tue Dec 26 08:06:45 +0000 2023;0; saya kuliah jurusan pendidikan - lemah - nerd - gaji kecil SAYA PAHLAWAN TANPA TANDA JASA!!! - HEBAT - PERCAYA DIRI - BANYAK PAHALA - GAJI TETAP KECIL ️️️;1,73956E+18;;;in;𓆜 𓆝 .  ׁ ˳  .  ִֶָ   𓇼;0;0;1;https://x.com/lacedhands/status/1739558354098536686;2759061663;lacedhands
1,73956E+18;Tue Dec 26 08:06:08 +0000 2023;3; saya kuliah pendidikan bahasa Indonesia -lemah -tidak berdaya -jurusannya dianggap mudah pendidikan bahasa Indonesia saya ambil mata kuliah nya LINGUISTIK. -pemberani -penuh percaya diri -Memberikan Vibes membantai dengan kekuatan bahasa;1,73956E+18;;;in;Planet Machina;0;0;0;https://x.com/thaanderstorm/status/1739558197235695617;1,55629E+18;thaanderstorm
1,73949E+18;Tue Dec 26 08:04:36 +0000 2023;1;@collegemenfess iya saya kuliah pendidikan -leemah -di pandang rendah -ga di hargai SAYA KULIAH FISIKA TAPI GATAU AKAR 2 -GAWL -BODOH -DAN TETEP GGA DIHARGAI;1,73956E+18;;collegemenfess;in;;0;0;0;https://x.com/otse7n/status/1739557814262194521;1,38124E+18;otse7n
1,73956E+18;Tue Dec 26 07:57:40 +0000 2023;7; bener saya kuliah pendidikan bahasa Inggris - lemah - nerdy - disepelekan My major focusing on teach and develop people to talk and comprehend foreign language especially English - BERWIBAWA - PANDAI - PENUH IMPACT;1,73956E+18;;;in;Laugh Tale ;0;0;0;https://x.com/sugarmovingon/status/1739556067665989962;9,78234E+17;sugarmovingon
1,73954E+18;Tue Dec 26 07:44:35 +0000 2023;0;@urh0rsegirl bisa ka kebetulan aku anak pendidikan. start 10-15k aja ka. fee diakhir bisa langsung dikerjain sama kami;1,73955E+18;;libelluleisy;in;;0;0;0;https://x.com/snjajokitugas/status/1739552775577690322;1,202E+18;snjajokitugas
1,73925E+18;Tue Dec 26 07:44:24 +0000 2023;0;@moviemenfes dulu pas mata kuliah psikologi pendidikan satu kelas disuruh nobar ini. film ini salah satu film terbaik yg pernah aku tonton sih.;1,73955E+18;;moviemenfes;in;;0;0;0;https://x.com/Bukansingaya/status/1739552728203120659;1,66493E+18;Bukansingaya
1,73949E+18;Tue Dec 26 07:33:51 +0000 2023;4;@collegemenfess Iya saya kuliah jurusan pendidikan seni rupa -Lemah -ga guna -cuman gambar -lulus jadi pengerajin Saya kuliah untuk memenuhi dan melestarikan kebudayaan dalam negeri lewat pendidikan -SAKTI -KEREN BANGET -TAHAN BANTINH;1,73955E+18;;collegemenfess;in;;0;0;1;https://x.com/askagandum/status/1739550071648293364;1,6711E+18;askagandum
1,73955E+18;Tue Dec 26 07:28:01 +0000 2023;4; iya nih kuliah pendidikan sejarah - Terlihat tidak berguna - ditanya hitler mati di garut bener atau enggak - disuruh nebak tanggal sebuah kejadian iya nih kuliah mengungkap fakta yg disembunyikan pemerintah -terdengar seperti aktivis - seperti pahlawan;1,73955E+18;;;in;Oslo, Norway;0;0;0;https://x.com/lilbutller/status/1739548606984753640;1,24133E+18;lilbutller
1,73955E+18;Tue Dec 26 07:24:30 +0000 2023;2;Waktu itu narasinya mirip intinya bodoh aja itu orang yg nabung di X inflasi segini tp return tahunan cm segitu blablabla Doi ga ada riwayat pendidikan di ekonomi atau ambil kuliah ttg deduitan. Mungkin ga paham soal zero sum games jg. Dah ga ketolong.;1,73955E+18;;pelestesyen;in;Bertapa di toilet;0;0;0;https://x.com/pelestesyen/status/1739547720799731782;504208634;pelestesyen
1,73949E+18;Tue Dec 26 07:23:23 +0000 2023;0;@collegemenfess Saya kuliah jurusan Pendidikan Bahasa dan Sastra Indonesia. - Kaya Diksi - IPK tinggi mudah - Utamakan Bahasa Indonesia Itu saja kali ya;1,73955E+18;;collegemenfess;in;Kota Mataram, Nusa Tenggara Ba;0;0;0;https://x.com/tetapsemangatty/status/1739547439823196365;1,49165E+18;tetapsemangatty
1,73949E+18;Tue Dec 26 07:08:08 +0000 2023;5;@collegemenfess Iya nih saya kuliah pendidikan bahasa Jepang - tidak percaya diri - keliatan sering nangisin kanji (memprihatinkan) - oh mau kerja di Jepang ya? Saya kuliah mempelajari ilmu untuk pergi ke isekai - Intellectual superiority - Bisa nonton an;1,73954E+18;;collegemenfess;in;ID/SU/EN/日本語 ok! | *女装男;0;0;1;https://x.com/roticoklats/status/1739543602194498023;8,11478E+17;roticoklats
1,73949E+18;Tue Dec 26 07:07:55 +0000 2023;0;@collegemenfess Iya saya kuliah jurusan pendidikan mtk -lemah -culun -tidak terlihat berkarisma Iya saya kuliah jurusan SIAP MENERJANG BADAI TOPAN UNTUK MENDIDIK ANAK BANGSA -STRONG -POWERFUL -INDEPENDENT -SANGAT BERKARISMA;1,73954E+18;;collegemenfess;in;;0;0;0;https://x.com/aqrawrrr105_/status/1739543547379057104;1,30446E+18;aqrawrrr105_
1,73949E+18;Tue Dec 26 07:03:46 +0000 2023;4;@collegemenfess iya saya kuliah pendidikan biologi - lemah - terlihat pasrah - prospect kerja yg kecil - kurang tidur SAYA BISA NGEDIDIK KAMU SUPAYA AWARE SAMA LINGKUNGAN DIMANA KAMU HIDUP DAN TINGGAL! - STRONG - KEREN - passionate‼️ - AMBISIUS - pedu;1,73954E+18;;collegemenfess;in;;0;0;1;https://x.com/deeppsee/status/1739542501386756208;1,18228E+18;deeppsee
